timeStamp, vertexId
1403636930651666500,bb1f43be485b200695fe000000000000
1403636930851666500,08e1f2b8485b200627ff000000000000
1403636931051666500,625a02bb485b2006f3ff000000000000
1403636931251666500,388c5f45b7a4dff9ba00010000000000
1403636931451666500,5734df47b7a4dff95001010000000000
1403636931651666500,689aa646b7a4dff9b901010000000000
1403636931851666500,29009541b7a4dff90202010000000000
1403636932051666500,912e2e40b7a4dff90a03010000000000
1403636932251666500,1882e442b7a4dff96703010000000000
1403636932451666500,fd4c9d4db7a4dff9d703010000000000
1403636932651666500,b787784cb7a4dff9e304010000000000
1403636932851666500,aa8e664fb7a4dff96905010000000000
1403636933051666500,c2a5204eb7a4dff96a06010000000000
1403636933251666500,e739d348b7a4dff98807010000000000
1403636933451666500,7939cb4bb7a4dff93e08010000000000
1403636933651666500,e1602c4bb7a4dff96808010000000000
1403636933851666500,fe89144ab7a4dff99c08010000000000
1403636934051666500,f77b5c55b7a4dff9e108010000000000
1403636934251666500,e7016754b7a4dff9f609010000000000
1403636934451666500,75894657b7a4dff9770a010000000000
1403636934651666500,619f1c56b7a4dff9b20b010000000000
1403636934851666500,9ff77651b7a4dff9240c010000000000
1403636935051666500,8d782250b7a4dff9330d010000000000
1403636935251666500,cf7f3653b7a4dff91c0e010000000000
1403636935451666500,e01c3052b7a4dff9f30e010000000000
1403636935651666500,8caa1c5db7a4dff91f0f010000000000
1403636935851666500,3448615cb7a4dff95f0f010000000000
1403636936051666500,d56eaf5eb7a4dff97e10010000000000
1403636936251666500,ec184059b7a4dff94c11010000000000
1403636936451666500,59950858b7a4dff9e011010000000000
1403636936651666500,5769b65ab7a4dff9e312010000000000
1403636936851666500,fc779465b7a4dff92413010000000000
1403636937051666500,b498e764b7a4dff9c613010000000000
1403636937251666500,37d15567b7a4dff9c514010000000000
1403636937451666500,67b2ab66b7a4dff94015010000000000
1403636937651666500,47074b61b7a4dff9e115010000000000
1403636937851666500,c3f23060b7a4dff98416010000000000
1403636938051666500,0a0d8a62b7a4dff9a117010000000000
1403636938251666500,0d47866db7a4dff93518010000000000
1403636938451666500,7901506cb7a4dff96319010000000000
1403636938651666500,cdc4aa6fb7a4dff9181a010000000000
1403636938851666500,b70ea06eb7a4dff9be1a010000000000
1403636939051666500,0c29d768b7a4dff9b21b010000000000
1403636939251666500,9783566bb7a4dff9c61c010000000000
1403636939451666500,7fde2a6ab7a4dff97b1d010000000000
1403636939651666500,74438e74b7a4dff9411e010000000000
1403636939851666500,e8501077b7a4dff9a11e010000000000
1403636940051666500,c1c5fc71b7a4dff9501f010000000000
1403636940251666500,7d057670b7a4dff9ff1f010000000000
1403636940451666500,660fc172b7a4dff9bf20010000000000
1403636940651666500,532c5e7db7a4dff99221010000000000
1403636940851666500,3613327cb7a4dff92922010000000000
1403636941051666500,9220917eb7a4dff9da22010000000000
1403636941251666500,0ac24479b7a4dff98123010000000000
1403636941451666500,a7b43178b7a4dff90124010000000000
1403636941651666500,fbdaea7ab7a4dff98824010000000000
1403636941851666500,ca395705b7a4dff9f824010000000000
1403636942051666500,3bd33304b7a4dff98625010000000000
1403636942251666500,f7b29206b7a4dff93726010000000000
1403636942451666500,28ac6501b7a4dff9b626010000000000
1403636942651666500,58f8f103b7a4dff98327010000000000
1403636942851666500,824f7302b7a4dff93a28010000000000
1403636943051666500,ab09d70cb7a4dff90f29010000000000
1403636943251666500,8ba0ab0fb7a4dff92b2a010000000000
1403636943451666500,6e30670eb7a4dff9a12a010000000000
1403636943651666500,86c6f508b7a4dff92e2b010000000000
1403636943851666500,1db25f0bb7a4dff9d12b010000000000
1403636944051666500,e07e280ab7a4dff9a22c010000000000
1403636944251666500,3de18a14b7a4dff96b2d010000000000
1403636944451666500,0dc65a17b7a4dff9e32d010000000000
1403636944651666500,88502e16b7a4dff9bb2e010000000000
1403636944851666500,00c28b10b7a4dff9402f010000000000
1403636945051666500,81884813b7a4dff9a22f010000000000
1403636945251666500,23320a12b7a4dff92430010000000000
1403636945451666500,0d669b1cb7a4dff99630010000000000
1403636945651666500,35dd4b1fb7a4dff92a31010000000000
1403636945851666500,17c6111eb7a4dff9c531010000000000
1403636946051666500,5e6ccf18b7a4dff93d32010000000000
1403636946251666500,917d841bb7a4dff9c732010000000000
1403636946451666500,4892681ab7a4dff95033010000000000
1403636946651666500,a46ec924b7a4dff9ec33010000000000
1403636946851666500,04d04027b7a4dff99434010000000000
1403636947051666500,27f5de21b7a4dff91f35010000000000
1403636947251666500,dba04320b7a4dff9e335010000000000
1403636947451666500,f1482e23b7a4dff9bf36010000000000
1403636947651666500,34f4952db7a4dff93037010000000000
1403636947851666500,7f2d642cb7a4dff9b637010000000000
1403636948051666500,7179cc2eb7a4dff92738010000000000
1403636948251666500,29f34c29b7a4dff99c38010000000000
1403636948451666500,d5aed72bb7a4dff93439010000000000
1403636948651666500,50ad7d2ab7a4dff9083a010000000000
1403636948851666500,9468c934b7a4dff9af3a010000000000
1403636949051666500,9f8fae37b7a4dff9483b010000000000
1403636949251666500,eb860e36b7a4dff9c53b010000000000
1403636949451666500,ee309b30b7a4dff9583c010000000000
1403636949651666500,8ecb1f33b7a4dff9e03c010000000000
1403636949851666500,e5eee83db7a4dff9843d010000000000
1403636950051666500,17de4a3cb7a4dff90d3e010000000000
1403636950251666500,0f6a383fb7a4dff9783e010000000000
1403636950451666500,34529039b7a4dff9fe3e010000000000
1403636950651666500,55dc0738b7a4dff9bc3f010000000000
1403636950851666500,25dae83ab7a4dff95c40010000000000
1403636951051666500,dc5c5fc5485b2006e540010000000000
1403636951251666500,3406d7c7485b20068c41010000000000
1403636951451666500,ecfdadc6485b20063542010000000000
1403636951651666500,3e6037c1485b2006d342010000000000
1403636951851666500,6d2b8dc3485b20069543010000000000
1403636952051666500,bcc069c2485b20064344010000000000
1403636952251666500,e09628cd485b2006a544010000000000
1403636952451666500,232eeecf485b20061445010000000000
1403636952651666500,5d06bfce485b20068445010000000000
1403636952851666500,3c1371c9485b2006e745010000000000
1403636953051666500,4ee83ac8485b20064146010000000000
1403636953251666500,e17eebca485b2006a946010000000000
1403636953451666500,a86b54d5485b20061747010000000000
1403636953651666500,864118d4485b20069347010000000000
1403636953851666500,281af2d6485b20060348010000000000
1403636954051666500,6a41a8d1485b20067d48010000000000
1403636954251666500,46696ed0485b2006fe48010000000000
1403636954451666500,f852ded2485b20067049010000000000
1403636954651666500,657fb3dd485b2006f049010000000000
1403636954851666500,119d57dc485b2006674a010000000000
1403636955051666500,a5789ede485b2006e54a010000000000
1403636955251666500,123511d9485b2006684b010000000000
1403636955451666500,6df893db485b2006d64b010000000000
1403636955651666500,a1e369da485b20065b4c010000000000
1403636955851666500,7492e4e4485b2006d64c010000000000
1403636956051666500,e36616e7485b2006774d010000000000
1403636956251666500,2f343ee6485b2006dc4d010000000000
1403636956451666500,a41c95e0485b2006014f010000000000
1403636956651666500,34e1afe3485b2006764f010000000000
1403636956851666500,b58e3ce2485b2006cc50010000000000
1403636957051666500,9d4baaec485b2006c551010000000000
1403636957251666500,5902c7ee485b2006d152010000000000
1403636957451666500,126aaae9485b20066653010000000000
1403636957651666500,cd5012e8485b2006de53010000000000
1403636957851666500,ef3197ea485b2006d654010000000000
1403636958051666500,619b31f5485b2006be55010000000000
1403636958251666500,82228df7485b20068d56010000000000
1403636958451666500,405e1ef6485b20063c57010000000000
1403636958651666500,4c0327f1485b20068c57010000000000
1403636958851666500,544fbcf3485b20064d58010000000000
1403636959051666500,8f6f7ff2485b20060f59010000000000
1403636959251666500,e76d91fc485b20061c5a010000000000
1403636959451666500,e0b14cff485b2006ab5a010000000000
1403636959651666500,c819d5f9485b20060c5b010000000000
1403636959851666500,3ab7a5f8485b20069d5b010000000000
1403636960051666500,29c122fb485b20063f5c010000000000
1403636960251666500,027ca285485b20063c5d010000000000
1403636960451666500,8c673a84485b2006185e010000000000
1403636960651666500,27379586485b2006855e010000000000
1403636960851666500,48781681485b20061b5f010000000000
1403636961051666500,baee8683485b2006e45f010000000000
1403636961251666500,6ff86182485b2006dd60010000000000
1403636961451666500,fae9d58c485b2006aa61010000000000
1403636961651666500,48e2a18f485b20066f62010000000000
1403636961851666500,a671498e485b20061f63010000000000
1403636962051666500,a3dd2789485b2006d563010000000000
1403636962251666500,c43ee08b485b20069564010000000000
1403636962451666500,1ca9a98a485b20067265010000000000
1403636962651666500,6dc73b95485b20061f66010000000000
1403636962851666500,faa0f697485b2006d966010000000000
1403636963051666500,2ed65096485b2006a167010000000000
1403636963251666500,744cab91485b20060e68010000000000
1403636963451666500,d8d62b90485b20063669010000000000
1403636963651666500,59882393485b2006a569010000000000
1403636963851666500,e444fd9d485b20067f6a010000000000
1403636964051666500,5c2c4d9c485b20064d6b010000000000
1403636964251666500,0f50d59e485b2006576c010000000000
1403636964451666500,4ea8ab99485b2006346d010000000000
1403636964651666500,101cd49b485b2006486e010000000000
1403636964851666500,3429319a485b20068a6f010000000000
1403636965051666500,da2ce3a4485b20067370010000000000
1403636965251666500,30c077a7485b20062b71010000000000
1403636965451666500,10d9e0a1485b2006e671010000000000
1403636965651666500,cb7b49a0485b2006e372010000000000
1403636965851666500,2a7ed4a2485b2006c373010000000000
1403636966051666500,b05a98ad485b20061274010000000000
1403636966251666500,81ba80ac485b20062975010000000000
1403636966451666500,5127a3af485b2006b275010000000000
1403636966651666500,0a1c24ae485b20066d76010000000000
1403636966851666500,005c03a9485b2006e776010000000000
1403636967051666500,413860a8485b20065977010000000000
