timeStamp, vertexId
1403636602563555500,0ecb3cdd74d7a9410855000000000000
1403636602763555500,042e9ed374d7a9411156000000000000
1403636602963555500,6c3446d374d7a9412d56000000000000
1403636603163555500,f02d61d274d7a941a756000000000000
1403636603363555500,ad07b5d074d7a941ba57000000000000
1403636603563555500,0502e6d774d7a941cc57000000000000
1403636603763555500,722c68d674d7a9418c58000000000000
1403636603963555500,d1c197d474d7a9414e59000000000000
1403636604163555500,850dc8cb74d7a941b759000000000000
1403636604363555500,118a1aca74d7a9414b5a000000000000
1403636604563555500,cb7a3ac974d7a941b95a000000000000
1403636604763555500,49286dc874d7a941715b000000000000
1403636604963555500,11e59ace74d7a941965b000000000000
1403636605163555500,0386f9cd74d7a941745c000000000000
1403636605363555500,5e110ccc74d7a941055d000000000000
1403636605563555500,04b15bc374d7a941275d000000000000
1403636605763555500,4e50f1c174d7a941c35d000000000000
1403636605963555500,408133c074d7a941435e000000000000
1403636606163555500,b47361c774d7a9410d5f000000000000
1403636606363555500,f3a58bc574d7a9412f5f000000000000
1403636606563555500,e4200ac474d7a9410860000000000000
1403636606763555500,061946bb74d7a941fe60000000000000
1403636606963555500,3274d5b974d7a9411861000000000000
1403636607163555500,22b2b5b874d7a9415661000000000000
1403636607363555500,df7dfabf74d7a941ca61000000000000
1403636607563555500,e7a60bbe74d7a941f361000000000000
1403636607763555500,907367bd74d7a9419f62000000000000
1403636607963555500,fa2db5b374d7a9414463000000000000
1403636608163555500,0d7d29b274d7a9416664000000000000
1403636608363555500,78817eb174d7a9419364000000000000
1403636608563555500,ed7b6cb074d7a941b664000000000000
1403636608763555500,9c80e6b674d7a941b065000000000000
1403636608963555500,5498feb574d7a9417a66000000000000
1403636609163555500,cdf424b474d7a941b966000000000000
1403636609363555500,67f36eab74d7a9415a67000000000000
1403636609563555500,fcb491a974d7a9414568000000000000
1403636609763555500,f883b4a874d7a941b168000000000000
1403636609963555500,466a72af74d7a941e668000000000000
1403636610163555500,c62bb8ad74d7a9414969000000000000
1403636610363555500,1dbc5eac74d7a941156a000000000000
1403636610563555500,0c02a9a274d7a941516a000000000000
1403636610763555500,3b4a8fa074d7a941636b000000000000
1403636610963555500,564bd0a774d7a941eb6b000000000000
1403636611163555500,f70eaba574d7a941cc6c000000000000
1403636611363555500,6654d7a474d7a941326d000000000000
1403636611563555500,05fd359b74d7a9410c6e000000000000
1403636611763555500,7c4c929974d7a9418d6e000000000000
1403636611963555500,b1bb869f74d7a9416a6f000000000000
1403636612163555500,c36b929e74d7a941ce6f000000000000
1403636612363555500,d654ed9d74d7a9411a70000000000000
1403636612563555500,58f4199c74d7a941be70000000000000
1403636612763555500,6d6faf9274d7a9410272000000000000
1403636612963555500,2b6f4d9274d7a9414572000000000000
1403636613163555500,faef309174d7a9416d73000000000000
1403636613363555500,5609409074d7a941f773000000000000
1403636613563555500,8afbfc9674d7a9410675000000000000
1403636613763555500,26d6389574d7a9414b75000000000000
1403636613963555500,7f3a878b74d7a9416c75000000000000
1403636614163555500,15b5518b74d7a9418475000000000000
1403636614363555500,55620c8974d7a9415a76000000000000
1403636614563555500,f5ab8c8f74d7a9411477000000000000
1403636614763555500,2853788e74d7a941a777000000000000
1403636614963555500,ea68a48c74d7a941e977000000000000
1403636615163555500,b8123a8374d7a9416b78000000000000
1403636615363555500,b5ca728274d7a9412479000000000000
1403636615563555500,cfcd338074d7a941c77a000000000000
1403636615763555500,c494998674d7a941137b000000000000
1403636615963555500,1d53638674d7a941277b000000000000
1403636616163555500,97fbe68474d7a941e17c000000000000
1403636616363555500,e3518d7a8b2856be1e7e000000000000
1403636616563555500,ecbcdd798b2856be497e000000000000
1403636616763555500,e43a46788b2856be777e000000000000
1403636616963555500,e23ea97e8b2856bef97e000000000000
1403636617163555500,c059a27c8b2856bee77f000000000000
1403636617363555500,531d1e738b2856be2c80000000000000
1403636617563555500,3e51d2718b2856be5a80000000000000
1403636617763555500,9f1644708b2856beb180000000000000
1403636617963555500,9ce4eb768b2856be4181000000000000
1403636618163555500,72b253758b2856be6281000000000000
1403636618363555500,183ddb6b8b2856be7382000000000000
1403636618563555500,73b89a698b2856beb583000000000000
1403636618763555500,2d66b4688b2856be0984000000000000
1403636618963555500,fd3a296f8b2856be5c84000000000000
1403636619163555500,a3f4596e8b2856bead84000000000000
1403636619363555500,9dc7b16c8b2856bee584000000000000
1403636619563555500,ee440a638b2856bee785000000000000
1403636619763555500,67d24c628b2856bead86000000000000
1403636619963555500,fdbeaf608b2856be3787000000000000
1403636620163555500,94afc9678b2856be7587000000000000
1403636620363555500,223979668b2856be0d88000000000000
1403636620563555500,e63ffd648b2856be8a88000000000000
1403636620763555500,0a43005b8b2856bedd88000000000000
1403636620963555500,75a07c5a8b2856be3489000000000000
1403636621163555500,c811dc588b2856be8689000000000000
1403636621363555500,3c077c5f8b2856be478a000000000000
1403636621563555500,e527b35d8b2856be008b000000000000
1403636621763555500,05d7f55c8b2856be7a8b000000000000
1403636621963555500,9ebc33538b2856bef88b000000000000
1403636622163555500,abb792518b2856be358c000000000000
1403636622363555500,af3f0a508b2856be978c000000000000
1403636622563555500,7ae866578b2856be358d000000000000
1403636622763555500,f83d4d558b2856bef08d000000000000
1403636622963555500,693b854b8b2856be8c8e000000000000
1403636623163555500,8610954a8b2856be278f000000000000
1403636623363555500,3646cc498b2856be3d8f000000000000
1403636623563555500,73f95a488b2856bebd8f000000000000
1403636623763555500,76ec004e8b2856be4390000000000000
1403636623963555500,df6cf84d8b2856bee890000000000000
1403636624163555500,7377584c8b2856be7491000000000000
1403636624363555500,24ec8c428b2856be7292000000000000
1403636624563555500,fc3879418b2856be4093000000000000
1403636624763555500,6e32b7458b2856be7094000000000000
1403636624963555500,8922d1448b2856be2195000000000000
1403636625163555500,7cc7583b8b2856be6596000000000000
1403636625363555500,b31aee398b2856be1597000000000000
1403636625563555500,42a335388b2856be5797000000000000
1403636625763555500,3086373e8b2856be5098000000000000
1403636625963555500,9dc3223c8b2856bedb99000000000000
1403636626163555500,0b966e338b2856be219a000000000000
1403636626363555500,f29e26318b2856bea49a000000000000
1403636626563555500,4bf367308b2856be0a9b000000000000
1403636626763555500,6410ae368b2856be5f9b000000000000
1403636626963555500,b360d8358b2856bec19b000000000000
1403636627163555500,c7982a348b2856be8c9c000000000000
1403636627363555500,afb0ec2b8b2856beb89c000000000000
1403636627563555500,4c21f42a8b2856be259d000000000000
1403636627763555500,f2306e298b2856be269e000000000000
1403636627963555500,2a4166288b2856be109f000000000000
1403636628163555500,fbf2e02e8b2856be72a0000000000000
1403636628363555500,e1674d2d8b2856be5da1000000000000
1403636628563555500,da369e238b2856bef1a1000000000000
1403636628763555500,e24669238b2856be42a2000000000000
1403636628963555500,266458228b2856be33a3000000000000
1403636629163555500,283647218b2856be9da3000000000000
1403636629363555500,c93a5b208b2856be78a4000000000000
1403636629563555500,0cc2eb268b2856be5fa5000000000000
1403636629763555500,a9ee6b258b2856be36a6000000000000
1403636629963555500,60ca931b8b2856be54a7000000000000
1403636630163555500,4936691a8b2856be5ea8000000000000
1403636630363555500,5d74b7188b2856be52a9000000000000
1403636630563555500,85f0411f8b2856bedea9000000000000
1403636630763555500,c662cb1d8b2856be53aa000000000000
1403636630963555500,2dc35d1c8b2856be40ab000000000000
1403636631163555500,0ff6dd128b2856bea6ab000000000000
1403636631363555500,6b5442118b2856be21ac000000000000
1403636631563555500,6f97e8178b2856becfac000000000000
1403636631763555500,2bf31c168b2856be44ad000000000000
1403636631963555500,3a0b90148b2856be10ae000000000000
1403636632163555500,935b130b8b2856be7eae000000000000
1403636632363555500,e8e18e098b2856be30af000000000000
1403636632563555500,362c0e088b2856be0eb0000000000000
1403636632763555500,e4b1960e8b2856bec2b0000000000000
1403636632963555500,085e260d8b2856be8bb1000000000000
1403636633163555500,e4cd1e0c8b2856beebb1000000000000
1403636633363555500,242366038b2856beadb2000000000000
1403636633563555500,6603b2018b2856be7eb3000000000000
1403636633763555500,03a1bb008b2856bed2b3000000000000
1403636633963555500,91477d078b2856be1ab5000000000000
1403636634163555500,a002cc058b2856bec7b5000000000000
1403636634363555500,54ae59048b2856bea3b6000000000000
1403636634563555500,f9d6defa74d7a94165b7000000000000
1403636634763555500,024158f974d7a9411bb8000000000000
1403636634963555500,05b6d5ff74d7a941c9b8000000000000
1403636635163555500,9c6c3bfe74d7a94143b9000000000000
1403636635363555500,9f57b2fc74d7a941c4b9000000000000
1403636635563555500,72882cf374d7a94166ba000000000000
1403636635763555500,b26dc6f174d7a9410abb000000000000
1403636635963555500,9ceba8f774d7a941e0bb000000000000
1403636636163555500,e476eff674d7a9418bbc000000000000
1403636636363555500,bea294f474d7a941a3bd000000000000
1403636636563555500,ea4314eb74d7a94156be000000000000
1403636636763555500,68a274ea74d7a941f5be000000000000
1403636636963555500,337dd9e874d7a94163bf000000000000
1403636637163555500,45d60cef74d7a941cbbf000000000000
1403636637363555500,cb19a5ed74d7a941bbc0000000000000
1403636637563555500,80a107ec74d7a94127c1000000000000
1403636637763555500,180596e274d7a941d3c1000000000000
1403636637963555500,2ba766e174d7a9417fc2000000000000
1403636638163555500,405fade774d7a941fdc2000000000000
1403636638363555500,ea5247e674d7a941b9c3000000000000
1403636638563555500,f5efc3e474d7a941f0c4000000000000
1403636638763555500,c34d29db74d7a9417ac5000000000000
1403636638963555500,60160dd974d7a9415ac6000000000000
1403636639163555500,dc8e4dd874d7a941cec6000000000000
1403636639363555500,4d3bd2de74d7a9417ec7000000000000
1403636639563555500,0704a4dc74d7a94143c8000000000000
1403636639763555500,ba0e0bd374d7a941f8c8000000000000
1403636639963555500,cf6b92d174d7a941b8c9000000000000
1403636640163555500,f2f0f3d074d7a94138ca000000000000
1403636640363555500,cce07ed774d7a941d6ca000000000000
1403636640563555500,f97c37d574d7a94147cb000000000000
1403636640763555500,75ceb4cb74d7a941a6cb000000000000
1403636640963555500,50d401ca74d7a9411dcc000000000000
1403636641163555500,55b076c974d7a941a9cc000000000000
1403636641363555500,3d3ed8cf74d7a94121cd000000000000
1403636641563555500,b0e6abcd74d7a941a1cd000000000000
1403636641763555500,11e9e5cc74d7a9411ece000000000000
1403636641963555500,d6c8aec274d7a941b6ce000000000000
1403636642163555500,33fc59c174d7a94155cf000000000000
1403636642363555500,c452dcc774d7a941decf000000000000
1403636642563555500,3230eac674d7a94152d0000000000000
1403636642763555500,95320dc574d7a941a1d1000000000000
1403636642963555500,ff7d2dc474d7a941efd1000000000000
1403636643163555500,417912bb74d7a94139d2000000000000
1403636643363555500,561c22ba74d7a94105d3000000000000
1403636643563555500,b58084b874d7a941c4d3000000000000
1403636643763555500,999915bf74d7a9419dd4000000000000
1403636643963555500,b1e395bd74d7a941b1d5000000000000
1403636644163555500,daf7eebc74d7a9413bd6000000000000
1403636644363555500,9eb275b374d7a9414ed7000000000000
1403636644563555500,3080ecb174d7a941ecd7000000000000
1403636644763555500,34b4e4b774d7a94115d9000000000000
1403636644963555500,f02d7fb674d7a941e2d9000000000000
1403636645163555500,ef05d0b474d7a94191da000000000000
1403636645363555500,85e35bab74d7a94121db000000000000
1403636645563555500,d456d4a974d7a941b8db000000000000
1403636645763555500,9c405ba874d7a94148dc000000000000
1403636645963555500,4ad7ceae74d7a941ebdc000000000000
1403636646163555500,36be51ad74d7a941b7dd000000000000
1403636646363555500,25e2e0a374d7a94198de000000000000
1403636646563555500,ce215aa274d7a94145df000000000000
1403636646763555500,c3c8a1a074d7a941d1df000000000000
1403636646963555500,255e21a774d7a941aae0000000000000
1403636647163555500,48c258a674d7a94110e1000000000000
1403636647363555500,ebcc55a574d7a941f7e1000000000000
1403636647563555500,f9f1df9b74d7a941f4e2000000000000
1403636647763555500,b1fa789a74d7a9417be3000000000000
1403636647963555500,741a2f9874d7a94131e4000000000000
1403636648163555500,2d5e3b9f74d7a941cbe4000000000000
1403636648363555500,35ac969d74d7a9419ce6000000000000
1403636648563555500,c082dd9c74d7a94190e7000000000000
1403636648763555500,b3ac109374d7a9414ae8000000000000
1403636648963555500,6ee65d9274d7a941d7e8000000000000
1403636649163555500,2a57969074d7a94126e9000000000000
1403636649363555500,b5c5db9774d7a94117ea000000000000
1403636649563555500,1e01b79674d7a9415cea000000000000
1403636649763555500,b970009574d7a941afeb000000000000
1403636649963555500,9459049474d7a94122ec000000000000
1403636650163555500,65b6f68b74d7a94125ed000000000000
1403636650363555500,dd932b8a74d7a9410dee000000000000
1403636650563555500,b5e0688974d7a94157ef000000000000
1403636650763555500,5f7d9b8f74d7a941e9ef000000000000
1403636650963555500,2cc8c78e74d7a9413ff0000000000000
1403636651163555500,a4faac8d74d7a941ddf0000000000000
1403636651363555500,5998808c74d7a94118f1000000000000
1403636651563555500,02883a8c74d7a94129f1000000000000
1403636651763555500,f096448374d7a941c8f1000000000000
1403636651963555500,92b5718274d7a9415ff2000000000000
1403636652163555500,431e9a8074d7a9419df3000000000000
1403636652363555500,56b7a68774d7a9418ef4000000000000
1403636652563555500,b490ef8674d7a941a9f5000000000000
1403636652763555500,a31e1e8574d7a94166f6000000000000
1403636652963555500,0637548474d7a941f4f6000000000000
1403636653163555500,e85d407b8b2856be7cf7000000000000
1403636653363555500,becb177a8b2856bedaf7000000000000
1403636653563555500,73a947798b2856be70f8000000000000
1403636653763555500,2bf8a07f8b2856be54f9000000000000
1403636653963555500,efb1997e8b2856be97f9000000000000
1403636654163555500,86f67c7e8b2856be5cfa000000000000
1403636654363555500,95499e7c8b2856bed7fb000000000000
1403636654563555500,c58b54738b2856beeafc000000000000
1403636654763555500,ae9aa0718b2856be85fd000000000000
1403636654963555500,2f96b6708b2856be0ffe000000000000
1403636655163555500,28cd0c778b2856be8cfe000000000000
1403636655363555500,76048f758b2856be3aff000000000000
1403636655563555500,a38ad6748b2856be0a00010000000000
1403636655763555500,91be2c6b8b2856bec400010000000000
1403636655963555500,e769766a8b2856be9801010000000000
1403636656163555500,3695f4688b2856be7a02010000000000
1403636656363555500,bbfc6c6f8b2856be3b03010000000000
1403636656563555500,4bbb936c8b2856beee03010000000000
1403636656763555500,fafdb9638b2856be7f04010000000000
1403636656963555500,e1732c628b2856be0605010000000000
1403636657163555500,a57594608b2856be8e05010000000000
1403636657363555500,14a810678b2856bef405010000000000
1403636657563555500,5a9db2658b2856beb706010000000000
1403636657763555500,d37728648b2856be6607010000000000
1403636657963555500,38bfbf5a8b2856be1008010000000000
1403636658163555500,edd888588b2856bee108010000000000
1403636658363555500,f38b225f8b2856be4f0a010000000000
1403636658563555500,c87c745e8b2856bed00a010000000000
1403636658763555500,1d4bf75c8b2856be830b010000000000
1403636658963555500,611564538b2856bef30b010000000000
1403636659163555500,cbfbe5518b2856be6c0c010000000000
1403636659363555500,572a4a508b2856bee80c010000000000
1403636659563555500,f963cc568b2856be830d010000000000
1403636659763555500,0fc33a558b2856be140e010000000000
1403636659963555500,d063ae4b8b2856beab0e010000000000
1403636660163555500,c130df498b2856be9d0f010000000000
1403636660363555500,6099f6488b2856be1710010000000000
1403636660563555500,9310284f8b2856be8e10010000000000
1403636660763555500,1b9f884d8b2856be2411010000000000
1403636660963555500,6942ce4c8b2856bed311010000000000
1403636661163555500,2ee1ec438b2856be6712010000000000
1403636661363555500,34b17a428b2856bef812010000000000
1403636661563555500,1c3e2b408b2856be6e13010000000000
1403636661763555500,699d93468b2856bedb13010000000000
1403636661963555500,548fe7458b2856be6614010000000000
1403636662163555500,010946448b2856bee114010000000000
1403636662363555500,e09eac3a8b2856be7a15010000000000
1403636662563555500,b29922398b2856be1116010000000000
1403636662763555500,4320923f8b2856bea416010000000000
1403636662963555500,254ffa3e8b2856be3f17010000000000
1403636663163555500,1d034e3d8b2856becc17010000000000
1403636663363555500,30a1aa338b2856be6918010000000000
1403636663563555500,d0810e328b2856be2519010000000000
1403636663763555500,93ba64318b2856beb119010000000000
1403636663963555500,3c77c2378b2856be4a1a010000000000
1403636664163555500,674415368b2856be001b010000000000
1403636664363555500,c25b82348b2856bea01b010000000000
1403636664563555500,a807e82b8b2856be431c010000000000
1403636664763555500,c24d2d2a8b2856bed01c010000000000
1403636664963555500,eec14f298b2856be2b1d010000000000
1403636665163555500,9b5a892f8b2856bea01d010000000000
1403636665363555500,d626bf2e8b2856bef41d010000000000
1403636665563555500,d25dff2d8b2856be3f1e010000000000
1403636665763555500,81cc5e2c8b2856be9a1e010000000000
1403636665963555500,ec2ec4228b2856be2f1f010000000000
1403636666163555500,648b32218b2856be971f010000000000
1403636666363555500,fa3c98278b2856be0420010000000000
1403636666563555500,65a8fb268b2856be8a20010000000000
1403636666763555500,34325c258b2856be0221010000000000
1403636666963555500,c5a6c81b8b2856be6e21010000000000
1403636667163555500,f86c3a1a8b2856bee621010000000000
1403636667363555500,489fbd188b2856be6222010000000000
1403636667563555500,8e97241f8b2856bed122010000000000
1403636667763555500,c8e9a71d8b2856be4a23010000000000
1403636667963555500,cadd1c1c8b2856bec223010000000000
1403636668163555500,7c65b7128b2856be4924010000000000
1403636668363555500,0078fa118b2856becc24010000000000
1403636668563555500,99c28b178b2856be4825010000000000
1403636668763555500,120eea168b2856bed425010000000000
1403636668963555500,3acf73158b2856be6d26010000000000
1403636669163555500,26f3f20b8b2856be2e27010000000000
1403636669363555500,8f0c550a8b2856beba27010000000000
1403636669563555500,c3b9b3088b2856be9628010000000000
1403636669763555500,27241d0f8b2856be4b29010000000000
1403636669963555500,a1331f0e8b2856beec29010000000000
1403636670163555500,d6d5300d8b2856bef32a010000000000
1403636670363555500,55553b0c8b2856be6f2b010000000000
1403636670563555500,9a2140038b2856bed32b010000000000
1403636670763555500,757061028b2856be562c010000000000
1403636670963555500,bf4b61018b2856be602d010000000000
1403636671163555500,7fbfa4078b2856beae2e010000000000
1403636671363555500,5e1f18068b2856bed22f010000000000
1403636671563555500,5f6394048b2856bef830010000000000
1403636671763555500,3c2e15fb74d7a9415132010000000000
1403636671963555500,69927bfa74d7a941b432010000000000
1403636672163555500,0066e2f874d7a9419233010000000000
1403636672363555500,dc4743ff74d7a9411d34010000000000
1403636672563555500,8cbf7afe74d7a941c534010000000000
1403636672763555500,693dd8fc74d7a9413935010000000000
1403636672963555500,3fae2bf374d7a941be35010000000000
1403636673163555500,bd6687f174d7a9418736010000000000
1403636673363555500,6c01d8f074d7a9413537010000000000
1403636673563555500,1f78d9f774d7a9418137010000000000
1403636673763555500,a15c42f674d7a941dd38010000000000
1403636673963555500,dae090f474d7a9415339010000000000
1403636674163555500,893bdaeb74d7a941c739010000000000
1403636674363555500,82ce03ea74d7a941773a010000000000
1403636674563555500,bcd252e974d7a941393b010000000000
1403636674763555500,5cb223e874d7a9417d3b010000000000
1403636674963555500,f5385def74d7a9415c3c010000000000
1403636675163555500,305750ee74d7a941eb3c010000000000
1403636675363555500,df5bdbec74d7a941cf3d010000000000
1403636675563555500,cb01dce374d7a941963e010000000000
1403636675763555500,900c4ee274d7a941eb3f010000000000
1403636675963555500,16127ee174d7a941cb40010000000000
1403636676163555500,0d7feae774d7a941a641010000000000
1403636676363555500,728d17e674d7a9416a42010000000000
1403636676563555500,9b5b78e574d7a9411043010000000000
1403636676763555500,1a36f0db74d7a941bd43010000000000
1403636676963555500,9d3ed7d974d7a9418344010000000000
1403636677163555500,88b5fad874d7a941f544010000000000
1403636677363555500,58d17adf74d7a941be45010000000000
1403636677563555500,b1cd07dd74d7a9417946010000000000
1403636677763555500,abc293d374d7a9412a47010000000000
1403636677963555500,279903d274d7a9411348010000000000
1403636678163555500,4eba3fd174d7a941a748010000000000
1403636678363555500,4c3e98d774d7a941d349010000000000
1403636678563555500,a945ddd674d7a941af4a010000000000
1403636678763555500,dab442d574d7a9414e4b010000000000
1403636678963555500,2bdca2cb74d7a9410a4c010000000000
1403636679163555500,71c6faca74d7a941b74c010000000000
1403636679363555500,ce5d40c974d7a941b64d010000000000
1403636679563555500,57958bcf74d7a9414d4e010000000000
1403636679763555500,e75fe5ce74d7a941534f010000000000
1403636679963555500,9a7f2ecd74d7a9411750010000000000
1403636680163555500,e4a980c374d7a941ab50010000000000
1403636680363555500,aadac8c274d7a9413e51010000000000
1403636680563555500,dc3812c174d7a941ac51010000000000
1403636680763555500,ef926cc074d7a9414652010000000000
1403636680963555500,c9ecb0c674d7a9410053010000000000
1403636681163555500,315a1bc574d7a941f153010000000000
1403636681363555500,910692bb74d7a941e254010000000000
1403636681563555500,3bdebfba74d7a941ce55010000000000
1403636681763555500,70300fb974d7a9415856010000000000
1403636681963555500,601975b874d7a9415457010000000000
1403636682163555500,b77eb5be74d7a941de57010000000000
1403636682363555500,986117bd74d7a941cf58010000000000
1403636682563555500,07e706bc74d7a9413159010000000000
1403636682763555500,0ccc45b374d7a941675a010000000000
1403636682963555500,da6a3db274d7a941d85a010000000000
1403636683163555500,0bca71b174d7a941cc5b010000000000
1403636683363555500,d406bfb774d7a941a55c010000000000
1403636683563555500,b8f40bb674d7a9417d5d010000000000
1403636683763555500,321056b574d7a9417d5e010000000000
1403636683963555500,094eb3ab74d7a941595f010000000000
1403636684163555500,7db0f4aa74d7a9410d60010000000000
1403636684363555500,895b74a974d7a9410261010000000000
1403636684563555500,d0dea2af74d7a941b061010000000000
1403636684763555500,2113eeae74d7a9419f62010000000000
1403636684963555500,191ad6ad74d7a941fc62010000000000
1403636685163555500,70e50cac74d7a941d863010000000000
1403636685363555500,2e6240a374d7a9419564010000000000
1403636685563555500,395e3fa274d7a9411765010000000000
1403636685763555500,6bf186a074d7a9411066010000000000
1403636685963555500,c567f8a774d7a9410f67010000000000
1403636686163555500,e7242fa674d7a941ef67010000000000
1403636686363555500,23838aa474d7a941c468010000000000
1403636686563555500,1f9af49b74d7a9419169010000000000
1403636686763555500,28a10a9a74d7a941346a010000000000
1403636686963555500,a7e2079974d7a941a26a010000000000
1403636687163555500,90c5f19f74d7a941eb6b010000000000
1403636687363555500,e66ee99e74d7a9416e6c010000000000
1403636687563555500,9208e59d74d7a941e96c010000000000
1403636687763555500,d443a59374d7a941486e010000000000
1403636687963555500,63dab69274d7a941f76e010000000000
1403636688163555500,dd784a9174d7a9415570010000000000
1403636688363555500,2f8f579074d7a941de70010000000000
1403636688563555500,7ae4f99674d7a9411972010000000000
1403636688763555500,b9a9fa9574d7a9419b72010000000000
1403636688963555500,f4cac38b74d7a941ec73010000000000
1403636689163555500,46ecdb8a74d7a9419c74010000000000
